,Instrument,Date,Cash Flow from Operations Pct of Capital Expenditures,Dividends Percentage of Cash Flow from Operations,"Cash Flow from Operations Pct of Capital Expenditures, TTM",CAPEX to Depreciation & Amortization,CAPEX to Cash Flow from Operations,Depreciation & Depletion Pct of Cash Flow from Ops,"Depreciation & Depletion Pct of Cash Flow from Ops, TTM","Dividends Percentage of Cash Flow from Operations, 3 Yr Avg","Dividends Percentage of Cash Flow from Operations, 5 Yr Avg","Dividends Percentage of Cash Flow from Operations, TTM",Price to Cash Flow from Operations per Share,Price to FCF Net of Dividends per Share,Price to FCF per Share,"Price to FCF Net of Dividends per Share, 5 Yr Avg","Price to FCF per Share, 5 Yr Avg","Price to Cash Flow from Operations per Share, TTM",Price to FCF Net of Dividends per Share - Issue,"Price to FCF Net of Dividends per Share - Issue, TTM","Price to FCF Net of Dividends per Share - Issue, 3 Yr Avg","Price to FCF Net of Dividends per Share - Issue, 5 Yr Avg",Price to FCF per Share - Issue,"Price to FCF per Share - Issue, TTM","Price to FCF per Share - Issue, 3 Yr Avg","Price to FCF per Share - Issue, 5 Yr Avg",Price to Cash Flow from Operations per Share - Issue,"Price to Cash Flow from Operations per Share - Issue, TTM",Free Cash Flow Yield - %,"Free Cash Flow Yield - %, TTM","Price to FCF Net of Dividends per Share, 3 Yr Avg","Price to FCF Net of Dividends per Share, TTM","Price to FCF per Share, 3 Yr Avg","Price to FCF per Share, TTM",Curr Price to FCF Net of Dividends per Share,"Curr Price to FCF Net of Dividends per Share, TTM",Curr Price to FCF per Share,"Curr Price to FCF per Share, TTM","Free Cash Flow Yield - %, 3 Yr Avg","Free Cash Flow Yield - %, 5 Yr Avg",Cash Flow from Operations per Share,Capital Expenditures - Total per Share,"Cash Flow from Operations per Share, TTM",Free Cash Flow Net of Dividends per Share,"Free Cash Flow Net of Dividends per Share, TTM",Free Cash Flow per Share,"Free Cash Flow per Share, TTM","Cash Flow from Operations per Share, 10 Yr CAGR","Cash Flow from Operations per Share, 10 Yr Interim CAGR","Cash Flow from Operations per Share, 3 Yr CAGR","Cash Flow from Operations per Share, 3 Yr Interim CAGR","Cash Flow from Operations per Share, 5 Yr CAGR","Cash Flow from Operations per Share, 5 Yr Interim CAGR","Capital Expenditures - Total per Share, TTM","Free Cash Flow Net of Dividends per Share, 3 Yr Avg","Free Cash Flow Net of Dividends per Share, 5 Yr Avg","Free Cash Flow Net of Dividends per Share, Annualized","Free Cash Flow per Share, 3 Yr Avg","Free Cash Flow per Share, 5 Yr Avg","Free Cash Flow per Share, Annualized","Cash Flow from Operations per Share, PoP % Chg","Cash Flow from Operations per Share, YoY % Chg"
318,WORLD.BK^I24,2005-12-31,631.02242,,,0.13129,0.15847,120.70052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953245574216977,NaN,0.953245574216977,NaN,,,0.132283333333333,0.020963333333333,,0.11132,,0.11132,,,,-21.9952608345758,,16.8285231770832,,,,0.108621333333333,,,0.110121333333333,,6.01324998664316,
319,WORLD.BK^I24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04479732589167,,-0.04479732589167,,-0.04479732589167,,,,,,,0.0,,,,,,,,
320,ACAPm.BK,2024-12-31,580.0652,,,0.34633,0.17239,49.77734,49.7773397918197,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,0.160916586886604,0.027741120493013,0.160916586886604,0.13317546639359,0.13317546639359,0.13317546639359,0.13317546639359,,,-27.2986228129601,-27.3073266503718,-27.3435962698853,-27.3598950856629,0.027741120493013,0.074139047327889,0.218604343749665,0.427786303503815,0.074139047327889,0.218604343749665,0.427786303503815,618.008317389991,449.888507708574
321,ACAPm.BK,2023-12-31,-2364.04247,,,0.03077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,-0.031064479369248,0.001314040666671,-0.007890584856085,-0.032378520035919,-0.013767661647453,-0.032378520035919,-0.013767661647453,,,,,,,0.005877076791368,0.097950013778844,0.348482985636257,0.66492979992072,0.097950013778844,0.348482985636257,0.66492979992072,77.3522615000193,62.4384846682253
322,ACAPm.BK,2022-12-31,-14538.58962,,,0.01281,,,,,,,,,,4.93632956292654,4.27056331610186,,,,,4.93632956292654,,,,4.27056331610186,,,-17.2633950344616,,,,,,1.9104175290928,1.85552344707495,1.9104175290928,1.85552344707495,,23.4161145961604,-0.137163714466567,0.000943445809126,-0.072295109818899,-0.138107160275693,-0.075685046511635,-0.138107160275693,-0.075685046511635,,,,,,,0.003389936692737,0.139720141652476,0.301033385444998,-0.425038075704674,0.139720141652476,0.347963462898944,-0.425038075704674,-132.754150373714,-296.23848034606
323,ACAPm.BK,2021-12-31,3875480.8131,,,0.00021,3e-05,12.00199,868.735848857904,,,,2.93719115994695,2.93726695098018,2.93726695098018,7.7647125949383,7.13739550185523,,2.93726695098018,,,7.7647125949383,2.93726695098018,,,7.13739550185523,2.93719115994695,,34.0452542002113,,,,,,1.72855914141788,2.52321215256904,1.72855914141788,2.52321215256904,,14.0107130078482,0.418767432223314,1.0805560714e-05,0.00414760577096,0.418756626662599,0.002626150158923,0.418756626662599,0.002626150158923,-23.2225550885519,,,-78.4008592080847,,-61.1183644139635,0.001521455612037,0.18211935751029,0.533954083851438,-0.140123944388261,0.18211935751029,0.580884161305384,-0.140123944388261,-45.4470487398783,50.1259005385745
324,ACAPm.BK,2020-12-31,1369.32192,,,0.59859,0.07303,12.20014,,,,,1.75864879964904,1.89719905765377,1.89719905765377,,,,1.89719905765377,,,,1.89719905765377,,,,1.75864879964904,,52.7092819262034,,,,,,1.72508821487663,NaN,1.72508821487663,NaN,,-25.8146755831513,0.76763478886143,0.056059482857684,-0.030632834916915,0.711575306003745,-0.031928616839985,0.711575306003745,-0.031928616839985,-16.8072701584807,,-9.47258436512649,,104.292699594799,,0.00129578192307,0.211539987076848,-2.00836048792968,-0.146921658053532,0.211539987076848,-1.96143041047574,-0.146921658053532,-3.41196625456327,-3.67659274787692
325,ACAPm.BK,2019-12-31,6523.5725,0.0,,0.43033,0.01533,3.56214,,12.9792864775436,,,1.64831409470374,1.6739744899914,1.6739744899914,,,,1.6739744899914,,,,1.6739744899914,,,,1.64831409470374,,59.7380668569889,,,,,,NaN,2.37833375147531,NaN,2.37834737784965,,-25.2930201957766,0.794751439794887,0.012182763968332,-0.020871760571111,0.782568675826555,-0.022999272129313,0.782568675826555,-0.022999272129313,-18.9301819631549,,,,,,0.002127511558202,0.273487458692235,-2.15509714913043,0.414901471134075,0.273487458692235,-2.10816707167649,0.414901471134075,3257.03045962819,320.175234377147
326,ACAPm.BK,2018-12-31,-256.82232,,,0.58569,,,,,,,,,,,,,,,3.29755435467567,,,,3.29755435467567,,,,-1.27650123074764,-55.741630053699,3.29755435467567,,3.29755435467567,,2.66927402975848,2.00900285599621,2.66927402975848,1.72880983785092,30.3255046753689,-26.3593972959702,-0.025174018748254,0.009802114974232,-0.181410203274639,-0.269626520992219,-0.183947379177207,-0.034976133722485,-0.183947379177207,,,,,,,0.002537175902568,0.272676829539358,-2.37443888429574,-0.10999837016629,0.272676829539358,-2.3275088068418,-0.10999837016629,-102.432978492854,11.1971018475183
327,ACAPm.BK,2017-12-31,12613.25967,0.0,,0.37777,0.00793,2.09866,,,,,13.6271435611038,13.7360451896331,13.7360451896331,,,,13.7360451896331,,3.29155584274305,,13.7360451896331,,3.29155584274305,,13.6271435611038,,7.28011582806034,-29.2960814379166,3.29155584274305,,3.29155584274305,,NaN,NaN,NaN,NaN,30.3807696960304,-27.2518822917961,1.03469960060052,0.008203268844008,-0.189590666572166,1.02649633175651,-0.190424529346458,1.02649633175651,-0.190424529346458,,,,,,,0.000833862774292,0.27975625428428,-2.4893023800973,-0.279135019216799,0.27975625428428,-2.3893023800973,-0.279135019216799,108.428510645647,-186.620847275703
328,ACAPm.BK,2016-12-31,-73816.20525,,,0.62885,,,,,,,,,,,,,,,2.64032507952912,,,,2.64032507952912,,,,-66.481408459535,-17.2698571346338,2.64032507952912,,2.64032507952912,,NaN,NaN,NaN,NaN,37.8741242036128,-40.5757104385847,-12.2761854863997,0.016630745843306,-0.137215058113695,-12.292816232243,-0.138158857077071,-12.292816232243,-0.138158857077071,,,,,,,0.000943798963376,0.341498353235909,-2.7160512464486,-0.14525419810307,0.341498353235909,-2.6160512464486,-0.14525419810307,-57007.9616465775,-106.699368867468
329,ACAPm.BK,2015-12-31,49.38645,,,1.46873,2.02485,137.8639,18.2507591718385,,,,233.370609810182,,,3.54875042194481,3.19931015434426,1.36828377649105,,1.36844854221778,2.25715820552585,3.54875042194481,,1.36844854221778,2.25715820552585,3.19931015434426,233.370609810182,1.36828377649105,-0.439149996117112,73.0754550974457,2.25715820552585,1.36844854221778,2.25715820552585,1.36844854221778,NaN,NaN,NaN,NaN,44.3034962082789,31.2567382265869,0.021572,0.04368,0.431197102631042,-0.022108,0.43114518507493,-0.022108,0.43114518507493,-16.1237479793252,,,-8.61704740455322,-66.1219891253509,,5.1917556113e-05,0.4182988433665,0.9155528,-0.188441480399823,0.4182988433665,1.0155528,-0.188441480399823,107.28517973172,-832.298427423676
330,ACAPm.BK,2014-12-31,-1642.12511,,,0.43106,,,14.7663222842354,,,,,,,1.72347930883737,1.32990573768184,1.48422273580213,,1.48438157695851,2.41669658311612,1.72347930883737,,1.48438157695851,2.41669806709067,1.32990573768184,,1.48422273580213,-8.30041705598433,67.368122558419,2.41669658311612,1.48438157695851,2.41669806709067,1.48438157695851,NaN,NaN,NaN,NaN,41.3787726988935,75.19329916894,-0.296108,0.018032,0.485102392405333,-0.31414,0.485050482420617,-0.31414,0.485050482420617,,,,-20.4088406133665,,,5.1909984716e-05,0.42827056041328,1.5205736,-0.116898497292051,0.428270297433548,1.9705736,-0.116898497292051,6.0594908758661,-47.7964489537096
331,ACAPm.BK,2013-12-31,-1096.9098,,,0.52638,,,12.0848525962542,,,,,,,0.836976102221641,0.710914822366761,1.49605398596879,,1.49621100753046,2.6193255161872,0.836976102221641,,1.49621100753046,2.61932845437951,0.710914822366761,,1.49605398596879,-14.1664608255297,66.8354927859091,2.6193255161872,1.49621100753046,2.61932845437951,1.49621100753046,NaN,9.21492711559483,NaN,9.21492711559483,38.1777244594126,140.663827583567,-0.315208,0.028736,0.494634556600443,-0.843944,0.494582646615727,-0.343944,0.494582646615727,,0.441446797297562,,1.95374990995725,,,5.1909984716e-05,0.467041353116764,2.8197192,-0.0975888667193,0.467040829220147,3.3197192,-0.0975888667193,-296.747558151244,75.5107832009081
332,ACAPm.BK,2012-12-31,-285.78417,,,0.47282,,,12.0019873709884,,,,,,,0.833457318769387,0.725479346189486,2.93613636120245,,2.93621212501775,3.37018410928716,0.833457318769387,,2.93621212501775,3.22397820740542,0.725479346189486,,2.93613636120245,-4.29115006105294,34.0574848622,3.37018410928716,2.93621212501775,3.22397820740542,2.93621212501775,0.426120450882868,NaN,0.426120450882868,NaN,31.0175793900535,137.839899268313,-0.079448,0.0278,0.418917873247642,-0.107248,0.41890706380506,-0.107248,0.41890706380506,,-23.2197973261927,,,,,1.0809442581e-05,0.443595943580724,2.8487592,2.11520259891673,0.4637128118813,3.2727592,2.11520259891673,-101.350350845108,-11.1918866716425
333,ACAPm.BK,2011-12-31,32143.29108,0.0,,0.14167,0.00311,2.19604,7.92176842967648,11.6289860384719,158.077302783652,,0.424794760764751,0.426120450937001,0.426120450937001,,,3.44560512961717,0.426120450937001,3.44633854985039,4.1967696572995,,0.426120450937001,3.44633854985039,3.8057725692902,,0.424794760764751,3.44560512961717,234.675429869909,29.0163019545312,4.1967696572995,3.44633854985039,3.8057725692902,3.44633854985039,0.832263304047025,0.421750790081357,0.525833258222813,0.325598292046923,26.2758738677468,-21.205232302324,5.883508,0.018304,0.48757763492959,5.865204,0.487473872836124,5.865204,0.487473872836124,,-24.1092108023803,,-32.6281210493124,50.3982153806547,,0.000103762093466,0.386209743609397,-0.912337650224917,0.025732880659431,0.425888122273064,-0.488337650224917,0.025732880659431,21.712575425078,195.386690538872
334,ACAPm.BK,2010-12-31,5972.24611,36.20238,,0.29069,0.01674,5.76019,9.1064485806135,19.5828917945466,,,0.391464544438166,0.63014221600137,0.398130895562136,,,2.30878322495694,0.63014221600137,2.33199508641723,4.45843389842014,,0.398130895562136,2.33199508641723,3.9577396733413,,0.391464544438166,2.30878322495694,251.173674574555,42.8817370081322,4.45843389842014,2.33199508641723,3.9577396733413,2.33199508641723,0.306121105774115,0.357414620814392,0.294221979703924,0.357414620814392,25.2669473622998,-67.7478113257871,4.833936,0.08094,0.437459865907868,3.002996,0.433105543782135,4.752996,0.433105543782135,,-25.6840160725739,,-23.8964412178554,107.663480570526,-22.7302926839808,0.004354322125733,0.459241977485757,-2.02070345022492,-0.079094253021373,0.517340747243088,-1.51179445022492,-0.079094253021373,-25.4132721078359,56.3878401537953
335,ACAPm.BK,2009-12-31,13126.79251,3.85745,,0.11533,0.00762,6.60563,12.0246626188726,,,,0.382880213613782,0.401422959476169,0.385819388496647,,,2.42947232401313,0.401422959476169,2.8115657302222,4.98093449497731,,0.385819388496647,2.8115657302222,4.30890874067419,,0.382880213613782,2.42947232401313,259.188633286813,35.5673704957617,4.98093449497731,2.8115657302222,4.30890874067419,2.8115657302222,NaN,0.572054683854679,NaN,0.540881754070403,23.2077321703392,-104.133450848002,6.48096,0.049372,0.411612015545889,6.181588,0.355673704957617,6.431588,0.355673704957617,,-26.7379178738089,103.894480385651,-32.6007297573709,,24.6166587577276,0.055938310588271,0.487023737368861,-2.59790765022492,-0.397715696192918,0.562980902898811,-2.43899865022492,-0.397715696192918,1425.02453385672,-139.199594606286
336,ACAPm.BK,2008-12-31,-545.74667,,,0.14972,,,12.2001440547461,,,,,,,,,1.75898069260578,,1.8975570978747,5.8329238902742,,,1.8975570978747,5.14571348180981,,,1.75898069260578,-23.1563977970128,52.6993364847899,5.8329238902742,1.8975570978747,5.14571348180981,1.8975570978747,NaN,1.92615462195936,NaN,1.75747334600814,19.4336510094279,,-0.48912,0.089624,0.767489947828872,-0.698744,0.711441042544663,-0.578744,0.711441042544663,,-16.8088400123107,,-9.15290789580738,,104.284989626593,0.056048905284208,0.568754206707821,-3.89467625022492,2.38140669652177,0.64471137223777,-3.78576725022492,2.38140669652177,97.3963110658343,519.343015885446
337,ACAPm.BK,2007-12-31,-14782.7703,,,,,,393.851150366547,,,,,,,,,28.7542021142036,,,7.37258310411215,,,,6.53682401378407,,,28.7542021142036,-882.847240474786,-4.74301767591833,7.37258310411215,,6.53682401378407,,6.62463978662543,NaN,2.86426742298642,NaN,15.2979489411268,,-18.7856542147467,0.12707803637786,0.023996492660778,-18.9127322511246,-0.032726821963836,-18.9127322511246,-0.032726821963836,,-41.8108761128999,,,,,0.056723314624614,0.594092998091402,-3.75441645022492,-0.043869727159755,0.670050163621352,-3.66950745022492,-0.043869727159755,-2556.9900095146,93.870793991697
338,ACAPm.BK,2006-12-31,4589.31573,55.52656,,0.20169,0.02179,10.80332,,,,,2.8018557788786,6.62463978790877,2.86426742354129,,,,6.62463978790877,,36.5673295238391,,2.86426742354129,,24.9486043355782,,2.8018557788786,,34.9129411514108,-16.7786919047707,36.5673295238391,,24.9486043355782,,18.3136814789485,20.5922740071986,18.3136814789485,6.52632091549066,4.00824024682591,,0.76458,0.01666,-0.043564365363427,0.323375,-0.098994282238147,0.74792,-0.098994282238147,,,205.540679860284,,,,0.05542991687472,0.163100963191159,0.017409,-0.38595182700025,0.239058128721109,0.102318,-0.38595182700025,510.83326675721,-108.229099157671
339,ACAPm.BK,2005-12-31,1527.39475,,,0.10122,0.06547,64.68403,13.0172039652705,,,,19.5392450350094,20.9081196925166,20.9081196925166,,,0.750740780531975,20.9081196925166,0.76296958637961,,,20.9081196925166,0.76296958637961,,,19.5392450350094,0.750740780531975,4.78283085569823,131.066823350735,,0.76296958637961,,0.76296958637961,NaN,NaN,NaN,NaN,-9.0986035155618,,0.12517,0.008195,0.559447429647272,0.116975,0.550480658073089,0.116975,0.550480658073089,,-21.9832794178776,,,,,0.008966771574183,-0.755167917966638,,1.01401891821361,-0.679210752436689,,1.01401891821361,162.045206701695,-48.0279482978169
340,STOWERm.BK,2024-12-31,-1265.12779,,,0.53871,,,,,,,,,,,,,,,,,,,,,,,-77.6268571469785,-77.627505895724,,,,,NaN,NaN,NaN,NaN,-24.0596902244041,-15.3130156836545,-0.043164264164314,0.003411850123874,-0.043164624899802,-0.046576114288187,-0.046576503537434,-0.046576114288187,-0.046576503537434,,,,,,,0.003411878637632,-0.0595477333054,-0.04852037435517,0.018725017288511,-0.0595477333054,-0.04852037435517,0.018725017288511,-6378.82891585946,43.0915038641097
341,STOWERm.BK,2023-12-31,5.09664,,,1.87658,19.62079,1045.55915,,,,,218.195388155737,,,,,,,,,,,,,,218.195388155737,,-8.53399723035214,-55.0996556872002,,,,,NaN,NaN,NaN,NaN,-21.0346255663,-14.5977636259202,0.000687457243106,0.013488453088634,-0.044604935710204,-0.012800995845528,-0.04958969011848,-0.012800995845528,-0.04958969011848,,,-61.2120815600885,,-63.7843381830346,,0.004984754408276,-0.063429408564164,-0.050320565560758,-0.130025290861154,-0.063429408564164,-0.050320565560758,-0.130025290861154,101.473840122119,-732.034518156126
342,STOWERm.BK,2022-12-31,-100.90355,,,10.5756,,,,,,,,,,,,,,,,,,,,,,,-23.2175557194831,-33.75437607151,,,,,NaN,NaN,NaN,NaN,-13.2434420874206,-7.95360578003439,-0.046643949556607,0.046226273321326,-0.016013459450904,-0.092870222877933,-0.023628063250057,-0.092870222877933,-0.023628063250057,,,,,,,0.007614603799153,-0.049694433841716,-0.031371285588021,-0.01984122724729,-0.049694433841716,-0.031371285588021,-0.01984122724729,34.9652431409922,-172.059191992486
343,STOWERm.BK,2021-12-31,-524.53395,,,3.38612,,,,,,,,,,,,,,,,,,,,,,,-12.0517121099178,-15.4383840942518,,,,,NaN,6.14918996543707,NaN,6.14918996543707,-13.2053238754024,-8.89590808878309,-0.071721571371026,0.013673389746764,-0.005411337282902,-0.08539496111779,-0.015438384094252,-0.08539496111779,-0.015438384094252,,,,,,,0.01002704681135,-0.054629159362335,-0.038608228651047,-0.054230878203224,-0.054629159362335,-0.038608228651047,-0.054230878203224,-708.826468869896,-124.155894546716
344,STOWERm.BK,2020-12-31,70.37267,,,1.86694,1.42101,76.11435,1045.55915332781,,,,22.5558134076162,,,,,218.195383316461,,,,,,,,,22.5558134076162,218.195383316461,-1.86650831849057,-8.53399741962456,,,,,NaN,NaN,NaN,NaN,-13.221927002019,-6.76022852653066,0.011780297841544,0.016739875487954,0.000687457258353,-0.004959577646411,-0.012800996129437,-0.004959577646411,-0.012800996129437,,,,-61.2120812733341,,-63.7843380223918,0.01348845338779,-0.056523729119013,-0.037684650774334,0.0073574124208,-0.056523729119013,-0.035027629937513,0.0073574124208,124.89516827075,113.402307892926
345,STOWERm.BK,2019-12-31,-573.05326,,,0.23735,,,,,,,,,,,,,,,,,,,,,,,-27.8881446386776,-28.1113415217358,,,,,2.43193199652596,NaN,2.43193199652596,NaN,-12.7807846106334,-10.2310209778285,-0.047319615249938,0.008257455066191,-0.027602885004327,-0.055577070316129,-0.044978146434777,-0.055577070316129,-0.044978146434777,,,,,,,0.01737526143045,-0.055870277578761,-0.077416528580261,-0.027027199799716,-0.055870277578761,-0.07475950774344,-0.027027199799716,-142.882257755468,52.2821449231405
346,STOWERm.BK,2018-12-31,388.51612,,,0.36207,0.25739,48.87956,,,,,3.61195608422758,4.86386399305192,4.86386399305192,,,,4.86386399305192,,,,4.86386399305192,,,,3.61195608422758,,20.5597854181061,-47.8047076913434,,,,,NaN,13.4302505118559,NaN,13.4302505118559,-16.3990622079782,-3.47707113065892,0.110347770212504,0.028402366194348,-0.031882161129445,0.081945404018156,-0.066926590767881,0.081945404018156,-0.066926590767881,7.78287867602061,,,,,,0.035044429638435,-0.07403980003144,-0.088968750563811,0.012650554773423,-0.07403980003144,-0.08631172972699,0.012650554773423,344.443243599896,364.07687027288
347,STOWERm.BK,2017-12-31,-53.79713,,,1.18888,,,,,,,,,,,,,,,,,,,,,,,-21.5862570792332,-28.5308620596456,,,,,NaN,NaN,NaN,NaN,-14.6118733334747,-4.69946847108719,-0.045142491396948,0.083912446796115,-0.036716286610456,-0.129054938193063,-0.085592586178937,-0.129054938193063,-0.085592586178937,,,,,,,0.048876299568481,-0.067501623141172,-0.120708656403113,-0.043767330881848,-0.067501623141172,-0.118051635566292,-0.043767330881848,-578.296611454887,75.8541994665406
348,STOWERm.BK,2016-12-31,12.26851,140.75919,,1.30337,8.15095,385.35925,,,,,119.650763517045,,,,,,,,,,,,,,119.650763517045,,-5.9765202435434,-24.9018613352962,,,,,NaN,NaN,NaN,NaN,-14.0947005705731,-3.75671272579125,0.009438179220972,0.076930146771092,-0.050027710841864,-0.080777071734226,-0.099607445341185,-0.06749196755012,-0.099607445341185,,,,,,,0.049579734499321,-0.062369037104644,-0.101830480353937,-0.120461661337014,-0.062369037104644,-0.098062569685159,-0.120461661337014,118.552490656813,-347.233908290738
349,STOWERm.BK,2015-12-31,-33.30549,,,12.67341,,,,,,,,,,,,,,,,,,,,,,,-15.3261637259917,-19.6423050219541,,,,,NaN,NaN,NaN,NaN,-13.7866284760417,,-0.050872841795535,0.15274612488051,-0.029637825890062,-0.203618966676045,-0.078569220087816,-0.203618966676045,-0.078569220087816,,,,,,,0.048931394197755,-0.058699839891025,-0.103940975302605,-0.114105267456894,-0.058699839891025,-0.102830085470648,-0.114105267456894,53.2370564839154,64.6396017250374
350,STOWERm.BK,2014-12-31,-2391.2845,,,0.66318,,,,,,,,,,,,,,,,,,,,,,,-1.26532030334173,-15.5409062271864,,,,,NaN,NaN,NaN,NaN,-13.9315670682226,,-0.108788792942507,0.00454938729137,-0.043869898999416,-0.113338180233878,-0.077704531135932,-0.113338180233878,-0.077704531135932,,,,,,,0.033834632136516,-0.056986729125316,-0.076113600930672,-0.061406658253039,-0.056986729125316,-0.075002711098715,-0.061406658253039,-119.374080129384,102.911287853491
351,STOWERm.BK,2013-12-31,-182.56258,,,3.87139,,,,,,,,,,,,,,,,,,,,,,,-14.0287589340871,-18.8601070981023,,,,,NaN,NaN,NaN,NaN,-13.3806461113108,,-0.049590540905446,0.027163584272909,-0.094978833359327,-0.076754125178355,-0.113160642588614,-0.076754125178355,-0.113160642588614,,,,,,,0.018181809229286,-0.052861501916049,-0.042657784039147,-0.099582773264436,-0.052861501916049,-0.04154689420719,-0.099582773264436,-642.150576682781,-621.117029804882
352,STOWERm.BK,2012-12-31,-29.79367,,,4.31892,,,,,,,,,,,,,,,,,,,,,,,-2.67208224088644,-13.1471059849176,,,,,NaN,NaN,NaN,NaN,-10.879221939211,,-0.006682005305056,0.02242760348234,-0.078240426888702,-0.034664057947183,-0.093156606642602,-0.029109608787396,-0.093156606642602,,,,,,,0.0149161797539,-0.041153234000763,-0.02057574939495,-0.033865075952906,-0.041153234000763,-0.019464859562992,-0.033865075952906,92.0315785106548,-102.061042559388
353,STOWERm.BK,2011-12-31,-1122.04944,,,1.40896,,,5.01447689293728,,,,,,,,,7.10481214553718,,8.45513620247598,,,,8.45513620247598,,,,7.10481214553718,,11.8271305872892,,8.45513620247598,,8.45513620247598,NaN,NaN,NaN,NaN,-7.53642391882195,,-0.083856072548252,0.007473473929313,0.137130353349594,-0.091329546477565,0.115230006550893,-0.091329546477565,0.115230006550893,,,,21.7218270541423,,,0.021900346798701,-0.026561399779033,-0.00274641845099,-0.119369394042655,-0.026561399779033,-0.00274641845099,-0.119369394042655,-69.4647113184096,91.6639848929646
354,STOWERm.BK,2010-12-31,-329.90403,,,3.15022,,,,,,,,,,,,,,,,,,,,,,,,-15.5890745578291,,,,,NaN,NaN,NaN,NaN,-10.8680054730788,,-0.049482911159418,0.014999183656962,-0.063594681601661,-0.06448209481638,-0.082844769497478,-0.06448209481638,-0.082844769497478,,,,,,,0.019250087895817,-0.033690806098539,0.013665055046698,-0.195020106895656,-0.033690806098539,0.013665055046698,-0.195020106895656,-179.667778703597,-151.455418232334
355,STOWERm.BK,2009-12-31,760.17728,,,68.17971,0.13155,,,,,,,,,,,,,,,,,,,,,,,-14.3662706676542,,,,,NaN,NaN,NaN,NaN,-10.211537544559,,0.062111573793865,0.00817066957012,-0.02126983082031,0.053940904223746,-0.038173221174392,0.053940904223746,-0.038173221174392,,,,,,,0.016903390354082,-0.031090474816299,0.026704905841182,0.014133813929027,-0.031090474816299,0.026704905841182,0.014133813929027,19.0986277909159,-89.4357699807371
356,STOWERm.BK,2008-12-31,281.97053,,,2.2268,0.35465,15.92632,76.1143538482517,,,,,,,,,22.5558134076162,,,,,,,,,,22.5558134076162,,-1.86650831849057,,,,,NaN,NaN,NaN,NaN,-9.53858570735055,,0.052151376506962,0.018495328464329,0.011780297841544,0.033656048042633,-0.004959577646411,0.033656048042633,-0.004959577646411,,,210.404614281737,,,,0.016739875487954,-0.031153692198176,0.015791790372311,1.02890359496588,-0.031153692198176,0.015791790372311,1.02890359496588,-6.57465808709772,16183.9711285611
357,STOWERm.BK,2007-12-31,4169.36105,,,0.49019,0.02398,4.89291,,,,,,,,,,,,,,,,,,,,,,-79.1865593534466,,,,,NaN,NaN,NaN,NaN,-11.7122943574622,,0.055821445701083,0.001338848928466,-0.257199345013415,0.054482596772617,-0.26301241586692,0.054482596772617,-0.26301241586692,,,,,,,0.005813070853504,-0.041494972338101,,-1.1202695689308,-0.041494972338101,,-1.1202695689308,731.137894159731,-3952.61649498447
