Instrument,Date,Net Cash Flow from Operating Activities,Net Cash Flow from Investing Activities,Net Cash Flow from Financing Activities,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash - Total,Non-cash Items & Reconciliation Adjustments - Cash Flow,Working Capital - Increase/(Decrease) - Cash Flow,Capital Expenditures - Net - Cash Flow,Investments excluding Loans - Decrease/(Increase) - CF,Debt - LT & ST - Issuance/(Retirement) - Total - CF,Capital Expenditures - Total,Assets Sale - Gain/(Loss) - Cash Flow - to Reconcile,Cash Flow from Operating Actvs bef Changes in Working Cap,Cash Flow from Op Actvs bef Changes in Working Cap & Int,Depreciation & Depletion - PPE - CF - to Reconcile,"Depreciation, Depletion & Amort incl Impair -CF to Reconcile",Financial Income/(Expense) - Cash Flow - to Reconcile,Impairment - PPE including Intangibles - CF - to Reconcile,Income Taxes - Paid/(Reimbursed) - Cash Flow,Interest & Dividends - Received - Total - Cash Flow,Interest Paid - Cash,Other Non-Cash Items & adjustments - CF - to Reconcile,Profit/(Loss) - Starting Line - Cash Flow,Accounts Payable - Increase/(Decrease) - Cash Flow,Accounts Receivables - Decrease/(Increase) - Cash Flow,Inventories - Decrease/(Increase) - Cash Flow,Other Assets - Decrease/(Increase) - Cash Flow,Other Liabilities - Increase/(Decrease) -Total - Cash Flow,Fixed Assets - Purchased - Cash Flow,Intangible Assets - Purchased/(Sold) - Net - Total - CF,Intangible Assets - Purchased/Acquired - Cash Flow,Investment Securities Unclassifd - Sold/(Purch) Net Total CF,Other Investing Cash Flow - Decrease/(Increase),"Property, Plant & Equipment - Purchased/(Sold) - Net - CF",Property Plant & Equipment - Purchased - Cash Flow,Property Plant & Equipment Sold - Cash Flow,Debt - Issued - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Short-Term - Total - Cash Flow,Debt - Reduced - Long-Term - Cash Flow,Net Cash from Continuing Operations,Depreciation Depletion & Amortization - Cash Flow,Free Cash Flow to Equity,Free Cash Flow Net of Dividends,Income Taxes - Paid/(Reimbursed) - Cash Flow - Supplemental,Interest & Dividends - Received - Cash Flow - Supplemental,Interest Paid - Cash Flow - Supplemental,Free Cash Flow,Target
NATION.BK,2023-12-31,-150553799.0,-512278092.0,639479283.0,46268750.0,22916142.0,-23352608.0,152116834.0,-12420342.0,41640499.0,-243823593.0,-92755533.0,43645387.0,-997566.0,-138133457.0,-130412130.0,107595974.0,107792189.0,7354250.0,196215.0,-4278283.0,67383.0,7721327.0,28417961.0,-286874630.0,1789638.0,11212120.0,-2351709.8947368423,4809153.0,270471.0,40578062.0,3067325.0,3067325.0,-243823593.0,44379632.0,38573174.0,40578062.0,2004888.0,297541986.85714287,-143742762.0,50987229.0,143742762.0,-23352608.0,107595974.0,-284949831.0,-194199186.0,-4278283.0,67383.0,7721327.0,-194199186.0,1
NATION.BK,2022-12-31,-143476003.0,685888019.0,-525908815.0,29765549.0,46268750.0,16503201.0,-480336465.0,-76988452.0,73984831.0,830574004.0,-525908825.0,85053108.0,-467702302.0,-66487551.0,-36381169.0,38361375.0,87170169.0,31344788.0,3569638.0,-47228303.0,1568137.0,30106382.0,33859434.0,395158856.0,-121459877.0,30974343.0,-657232.0,-3963879.0,-20310385.0,152461646.36842105,56217851.0,56217851.0,830574004.0,44379632.0,17766980.0,28835257.0,11068277.0,74000000.0,-354041454.0,-171867371.0,428041454.0,16503201.0,83600531.0,-743369659.0,-228529111.0,-47228303.0,1568137.0,30106382.0,-228529111.0,1
NATION.BK,2021-12-31,-123073103.0,-114898206.0,84316948.0,184885070.0,29765549.0,-155119521.0,118775758.0,-166721862.0,74688230.0,-21083744.0,84316828.0,78959124.0,-20250149.0,43648759.0,89439104.0,57875125.0,107738776.0,43454241.0,2849177.0,-136820774.0,69248.0,45790345.0,-12666300.0,-166226676.0,-8071154.0,-39395861.0,-592939.0,40816419.0,-62497380.0,20093010.0,58866114.0,58866114.0,-21083744.0,44379632.0,15822116.0,20093010.0,4270894.0,70000000.0,41891071.0,42425757.0,28108929.0,-153654361.0,104889599.0,-113444505.0,-202032227.0,-136820774.0,69248.0,45790345.0,-202032227.0,1
NATION.BK,2020-12-31,28702596.0,-242835119.0,350726584.0,48291009.0,184885070.0,136594061.0,154418082.0,-13711490.0,101649925.0,-134981935.0,261595366.0,117910245.0,-3053653.0,42414086.0,69830938.0,61539428.0,107404179.0,31158152.0,611486.0,-63143036.0,196559.0,27416852.0,14952204.0,-147926739.0,-8742321.0,90136344.0,3576668.0,19439803.0,-73233867.0,107084837.0,10825408.0,10825408.0,-134981935.0,44379632.0,90824517.0,107084837.0,16260320.0,20000000.0,-8752929.0,270348295.0,28752929.0,136594061.0,106792693.0,188648037.0,-89207649.0,-63143036.0,196559.0,27416852.0,-89207649.0,1
NATION.BK,2019-12-31,-405324377.0,1148402686.0,-863682080.0,168894780.0,48291009.0,-120603771.0,-193117683.0,-129020972.0,-833986279.0,314416407.0,-869932095.0,355141825.0,-188725675.0,-276303405.0,-211343227.0,46059817.0,147747495.0,82379445.0,35683733.0,16631274.0,501455.0,64960178.0,-264076710.0,-2095725.0,-131019383.0,70253353.0,5857424.0,8334775.0,-89487906.0,54294395.0,-589987150.0,300847430.0,314416407.0,0.0,-243999129.0,54294395.0,298293524.0,50000000.0,-145000000.0,-724932095.0,195000000.0,-120603771.0,112063762.0,-441270193.0,-760466202.0,16631274.0,501455.0,64960178.0,-760466202.0,1
NATION.BK,2018-12-31,-177778844.0,683456084.0,-437014514.0,186398722.0,168894780.0,-17503942.0,-397596650.0,94399917.0,13665906.0,686291111.0,-437137514.0,57275802.0,10968742.0,-272178761.0,-139137369.0,123382894.0,-814418686.0,158552496.0,-1046666473.0,32443354.0,404723.0,133041392.0,163818635.0,290497912.0,148546995.0,-73367304.0,31954344.0,71131882.0,-121786552.0,48071595.0,9017658.0,9204207.0,685191111.0,10830879.0,4648248.0,48071595.0,43423347.0,297541986.85714287,-18000000.0,-419137514.0,18000000.0,68662726.0,232247787.0,-628582264.0,-235054646.0,32443354.0,404723.0,133041392.0,-235054646.0,1
NATION.BK,2017-12-31,-193553253.0,-106032933.0,252290986.0,233693922.0,186398722.0,-47295200.0,2125321303.0,201481883.0,421454233.0,315421300.0,251169791.0,423872940.0,-7595801.0,-395035136.0,-257859599.0,176247396.0,1955521236.0,173896095.0,1483996897.0,13601581.0,8773199.0,137175537.0,-25551786.0,-2378352520.0,12813790.0,173352461.0,62074246.0,40436134.0,-66500039.0,8409175.0,415463765.0,415463765.0,306711840.0,44379632.0,5990468.0,8409175.0,2418707.0,0.0,-78072880.0,329242671.0,78072880.0,-47295200.0,471524339.0,-363837695.0,-617426193.0,13601581.0,8773199.0,137175537.0,-617426193.0,1
NATION.BK,2016-12-31,-194617004.0,-457083134.0,677868749.0,207525311.0,233693922.0,26168611.0,962216192.0,196229653.0,858366094.0,401282960.0,785695983.0,860337193.0,-24629301.0,-390846657.0,-335638816.0,202460891.0,543257119.0,152358315.0,24330694.0,5513202.0,25320114.0,55207841.0,122636857.0,-1317661920.0,-39471572.0,225914853.0,115659107.0,-75710682.0,-17022941.0,27574311.0,832762882.0,832762882.0,401282960.0,44379632.0,25603212.0,27574311.0,1971099.0,300000000.0,276649828.0,509046155.0,23350172.0,26168611.0,518926425.0,-267287115.0,-1176980028.0,5513202.0,25320114.0,55207841.0,-1054954197.0,1
NATION.BK,2015-12-31,-56730908.0,-838512487.0,449899263.0,652869443.0,207525311.0,-445344132.0,530363750.0,-544875018.0,741612721.0,-96899766.0,-159056715.0,746799037.0,-90968324.0,488144110.0,531404958.0,203084848.0,525572653.0,166022727.0,-5903350.0,55115233.0,29194660.0,43260848.0,11535196.0,26961781.0,15399250.0,-393917600.0,2571902.0,-60808139.0,-78145297.0,166751861.0,580047176.0,580047176.0,-96899766.0,0.0,161565545.0,166751861.0,5186316.0,297541986.85714287,-120760967.0,-38295748.0,120760967.0,-445344132.0,531476003.0,-957400344.0,-896383578.0,55115233.0,29194660.0,43260848.0,-803529945.0,1
NATION.BK,2014-12-31,518082870.0,-1336343798.0,1885953.0,1467849138.0,652869443.0,-814979695.0,577501966.0,56259130.0,794163798.0,-556180000.0,85462258.0,803521050.0,3630912.0,461823740.0,557031189.0,221634537.0,439256886.0,158217893.0,1125820.0,84056228.0,47963285.0,95207449.0,-51465554.0,15622166.0,-10186171.0,-56558112.0,-115921961.0,53936336.0,162778472.0,181759635.0,621761415.0,621761415.0,-556180000.0,14000000.0,172402383.0,181759635.0,9357252.0,26412216.0,-249302381.0,334764639.0,275714597.0,-816374975.0,438131066.0,-190618670.0,-351488264.0,84056228.0,47963285.0,95207449.0,-285438180.0,1
NATION.BK,2013-12-31,478709271.0,-6403691.0,816499293.0,179044265.0,1467849138.0,1288804873.0,401737396.0,-136857750.0,64894868.0,-268320000.0,-820272445.0,117117934.0,-34702507.0,615567021.0,658628985.0,215441762.0,273334768.0,76673764.0,2849137.0,48200131.0,27455893.0,43061964.0,1846236.0,277635827.0,-47269791.0,93815823.0,-19442429.0,-9754245.0,-160899078.0,85831385.0,31286549.0,31286549.0,-268320000.0,326811177.0,33608319.0,85831385.0,52223066.0,297541986.85714287,-394121837.0,-426150608.0,394121837.0,1288804873.0,270485631.0,-406458042.0,361591337.0,48200131.0,27455893.0,43061964.0,361591337.0,1
NATION.BK,2012-12-31,382696098.0,-240249506.0,-148588085.0,181819846.0,179044265.0,-2775581.0,438138232.0,-119835519.0,239585730.0,-663776.0,-137738470.0,265818711.0,-3426186.0,502531617.0,595985729.0,210803248.0,262828308.0,114986149.0,-2000000.0,45208081.0,3113496.0,93454112.0,496010.0,199942082.0,-961796.0,-131725720.0,13227795.0,82152999.0,-114479741.0,217629554.0,48189157.0,48189157.0,-663776.0,44379632.0,191396573.0,217629554.0,26232981.0,300000000.0,-95224547.0,-42513923.0,395224547.0,-6141493.0,264828308.0,5371898.0,116877387.0,45208081.0,3113496.0,93454112.0,116877387.0,1
NATION.BK,2011-12-31,369602710.0,-157757705.0,-270456386.0,240431227.0,181819846.0,-58611381.0,407637385.0,-16536048.0,157757705.0,60201755.315789476,-243464790.0,171516086.0,529813.0,386138758.0,497172434.0,183098231.0,228616684.0,119996292.0,0.0,60429501.0,3308213.0,111033676.0,12101153.0,146656337.0,10924284.0,41574571.0,-12451815.0,-181746240.0,125163152.0,115809159.0,55706927.0,55706927.0,59685467.94736842,44379632.0,102050778.0,115809159.0,13758381.0,32499600.0,-353233665.0,109768875.0,385733265.0,-58611381.0,228616684.0,-31619785.0,198086624.0,60429501.0,3308213.0,111033676.0,198086624.0,1
NATION.BK,2010-12-31,362153364.0,-420440181.0,-13992070.0,312710114.0,240431227.0,-72278887.0,175530222.0,-38424972.0,400928533.0,-19511648.0,-12663972.0,444093848.0,4564905.0,400578336.0,512662324.0,157002846.0,218669766.0,112083988.0,62291453.823529415,47066768.0,2752792.0,112083988.0,-92396806.0,381446078.0,-88763270.0,182806180.0,117039909.0,205721.0,-249713512.0,393771360.0,50322488.0,50322488.0,-19511648.0,44379632.0,350606045.0,393771360.0,43165315.0,312498000.0,-69502200.0,56838228.0,382000200.0,-72278887.0,218669766.0,-51439141.0,-81940484.0,47066768.0,2752792.0,112083988.0,-81940484.0,1
NATION.BK,2009-12-31,278573460.0,-194685550.0,-179750991.0,256573195.0,160710114.0,-95863081.0,339429390.0,144101889.0,46017581.0,-148667969.0,-310940991.0,86208388.0,-32891611.0,134471571.0,252632323.0,173214949.0,173214949.0,116167531.0,62291453.823529415,38492675.0,1993221.0,118160752.0,4496548.0,-50297613.0,75355535.0,22884867.0,121241100.0,-50783166.0,-24596447.0,49557358.0,36651030.0,36651030.0,-148667969.0,44379632.0,9366551.0,49557358.0,40190807.0,297541986.85714287,-263458937.0,-47482054.0,263458937.0,-95863081.0,173214949.0,-78385112.0,192365072.0,38492675.0,1993221.0,118160752.0,192365072.0,1
NATION.BK,2008-12-31,-17810000.0,527554000.0,-421145000.0,167975000.0,256573000.0,88599000.0,421133000.0,-154394000.0,-516594000.0,8715000.0,-421145000.0,630658000.0,-46419000.0,136584000.0,287186000.0,177706000.0,191158000.0,134340000.0,13452000.0,69440000.0,1031000.0,150602000.0,37988000.0,-65538000.0,-58472000.0,166259000.0,-261047000.0,3570000.0,-4704000.0,586149000.0,44509000.0,44509000.0,8715000.0,2245000.0,-561103000.0,586149000.0,1147252000.0,1450000000.0,-192349000.0,-228796000.0,1642349000.0,88599000.0,177706000.0,77639000.0,-648468000.0,69440000.0,1031000.0,150602000.0,-648468000.0,1
NATION.BK,2007-12-31,606396000.0,-265568000.0,-362842000.0,189987000.0,167975000.0,-22014000.0,1283722000.0,415418000.0,96924000.0,-169794000.0,-338445000.0,509585000.0,522179000.0,190978000.0,374891000.0,229071000.0,230735000.0,170008000.0,1664000.0,122098000.0,4505000.0,183913000.0,247759000.0,-791238000.0,11314000.0,214104000.0,1459000.0,51849000.0,136692000.0,450709000.0,58876000.0,58876000.0,-169794000.0,1150000.0,38048000.0,450709000.0,412661000.0,1170000000.0,-457073000.0,118628000.0,1627073000.0,-22014000.0,229071000.0,171027000.0,96811000.0,122098000.0,4505000.0,183913000.0,96811000.0,1
NATION.BK,2006-12-31,555515000.0,-224832000.0,-272648000.0,131951000.0,189987000.0,58035000.0,497361000.0,485439000.0,225598000.0,766000.0,-272998000.0,234565000.0,-2933000.0,70076000.0,243317000.0,241436000.0,240576000.0,167594000.0,-860000.0,103695000.0,3873000.0,173241000.0,53632000.0,-154222000.0,-35969000.0,171129000.0,170227000.0,45241000.0,134811000.0,134686000.0,99879000.0,99879000.0,766000.0,0.0,125719000.0,134686000.0,8967000.0,185000000.0,-16670000.0,-256328000.0,201670000.0,58035000.0,241436000.0,56919000.0,320950000.0,103695000.0,3873000.0,173241000.0,320950000.0,1
NATION.BK,2005-12-31,-425892000.0,1110720000.0,-722179000.0,169303000.0,131951000.0,-37351000.0,544328000.0,-203294000.0,-864427000.0,246293000.0,-789681000.0,199610000.0,-441606000.0,-222598000.0,-58418000.0,189735000.0,189735000.0,144956000.0,62291453.823529415,286321000.0,15646000.0,164180000.0,366775000.0,-332071000.0,-5202000.0,-15379000.0,-260385000.0,39095000.0,38577000.0,199610000.0,127665176.05263157,174561024.9473684,246293000.0,44379632.0,-864427000.0,199610000.0,1064037000.0,175178000.0,-943322000.0,153641000.0,1118500000.0,-37351000.0,189735000.0,-351146000.0,-625502000.0,286321000.0,15646000.0,164180000.0,-625502000.0,1
STARK.BK^I24,2022-12-31,-4629893276.0,-862466687.0,10719496454.0,1029477632.0,6117556623.0,5088078991.0,4205080850.0,-1155876032.0,147806167.0,0.0,5139496454.0,152941624.0,0.0,-3474017244.0,-2392725494.0,478514233.0,1745395355.0,1390043228.0,1266369438.0,688862691.0,318798834.0,1081291750.0,724759473.0,-6227742487.0,-11139666.666666666,-3009552820.0,304129764.0,194503837.0,-2045904.0,152735604.0,206020.0,206020.0,-36718643.82909091,-714660520.0,147600147.0,152735604.0,5135457.0,8459924635.0,4267583683.0,871912771.0,4192340952.0,5088078991.0,479025917.0,361797011.0,-4782834900.0,688862691.0,318798834.0,1081291750.0,-4782834900.0,1
STARK.BK^I24,2021-12-31,-1225480741.0,-406021004.0,1560915261.0,1156029841.0,1029477632.0,-126552209.0,1773767266.0,-5270779660.0,181674604.0,-25314611.0,1541399011.0,181674604.0,-1450593.0,4045298919.0,4898105623.0,423132597.0,431671110.0,920874953.0,1347995.0,412408483.0,7485549.0,852806704.0,835281589.0,3529261291.0,-11139666.666666666,-7877779140.0,-1621371922.0,-98647984.0,-25838637.0,181659904.0,14700.0,14700.0,-36718643.82909091,-199031789.0,181659904.0,181659904.0,0.0,7014596695.0,5439420065.0,-3898021054.0,1575176630.0,-126552209.0,430323115.0,134243666.0,-1407155345.0,412408483.0,7485549.0,852806704.0,-1407155345.0,1
STARK.BK^I24,2020-12-31,3003555337.0,-6531808933.0,3272853674.0,1431141561.0,1156029841.0,-275111720.0,900148495.0,973906478.0,319020525.0,-33017351.393846154,3272853674.0,319969928.0,-1542647.0,2029648859.0,2700225793.0,349783478.0,368815910.0,641035840.0,11381985.0,247735890.0,10286435.0,670576934.0,-253342232.0,2037526753.0,-11139666.666666666,-1890823047.0,-2202939782.0,-48047789.0,15670995.0,319779911.0,190017.0,190017.0,-36718643.82909091,67160636.0,318830508.0,319779911.0,949403.0,2184109000.0,1308333361.0,1964520313.0,875775639.0,-275111720.0,357433925.0,5957388486.0,2683585409.0,247735890.0,10286435.0,670576934.0,2683585409.0,1
STARK.BK^I24,2019-12-31,103807496.0,-620128605.0,1292356412.0,655106258.0,1431141561.0,776035303.0,761418288.0,-353056482.0,478117092.0,-33017351.393846154,-430585790.0,478117092.0,2105344.0,456863978.0,1029153051.0,185761037.0,196816753.0,421242942.0,4049344.0,131480790.0,12025910.0,572289073.0,146536890.0,387189643.0,-11139666.666666666,1463397327.0,-307213987.0,-13766603.0,-15160421.0,477720692.0,396400.0,396400.0,-36718643.82909091,1057988487.0,477720692.0,477720692.0,0.0,228000000.0,-1194339794.0,763754004.0,1422339794.0,776035303.0,192767409.0,-804895386.0,-374309596.0,131480790.0,12025910.0,572289073.0,-374309596.0,1
STARK.BK^I24,2018-12-31,544631733.0,-816942241.0,327171978.0,600244788.0,655106258.0,54861470.0,550184919.0,-221146920.0,374507689.0,-399471375.0,345387778.0,376082128.0,-1450595.0,765778653.0,1128200975.0,171461219.0,180312078.0,352388745.0,1889580.0,149530679.0,20039753.0,362422322.0,28251565.0,707506982.0,-11139666.666666666,-994622662.0,-641088810.0,-38144697.0,18494640.0,376034328.0,47800.0,47800.0,-399465500.0,-42963177.0,374459889.0,376034328.0,1574439.0,503510000.0,-4970626.0,350358404.0,508480626.0,54861470.0,178422498.0,515511822.0,168549605.0,149530679.0,20039753.0,362422322.0,168549605.0,1
STARK.BK^I24,2017-12-31,-20483580.48,-13853913.46,30981193.73,14638217.46,11281917.25,-3356300.21,102458826.86,-12268659.49,17870639.86,3298341.55,30981193.73,17957938.93,-55450.17,-8214920.99,22284836.47,18813990.37,47317352.85,30505780.65,722938.49,5373981.23,3949418.13,30499757.46,24691143.53,-78749427.29,-11139666.666666666,70475115.92,-59567188.15,-95247.83,-2684144.72,791098.74,17166840.19,17166840.19,3298341.55,718384.85,703799.67,791098.74,87299.07,12000000.0,2280237.81,28700955.92,9719762.19,-3356300.21,46594414.36,-7373026.61,-38441519.41,5373981.23,3949418.13,30499757.46,-38441519.41,1
STARK.BK^I24,2016-12-31,-19922140.37,-17364524.31,49495106.66,2429775.48,14638217.46,12208441.98,116847573.54,66585156.08,17382530.35,-3298341.55,-1860625.84,18739336.54,-173155.6,-86507296.45,-53656902.15,20597870.01,40988347.79,31305339.68,150531.41,3124102.26,268833.71,32850394.3,46310838.32,-167649207.14,-11139666.666666666,66490340.88,-41539126.95,3231528.97,1055812.4,1086704.71,17652631.83,17652631.83,-3298341.55,3316347.59,-270101.48,1086704.71,1356806.19,1329357771.8285713,-14273783.14,12413157.3,14273783.14,12208441.98,40837816.38,-39165296.56,-38661476.91,3124102.26,268833.71,32850394.3,-38661476.91,1
STARK.BK^I24,2015-12-31,-76773649.6,-15908083.87,89117759.83,5993749.12,2429775.48,-3563973.64,77712798.75,-78447611.22,25806814.47,-33017351.393846154,89117759.83,25903482.69,-88709.1,1673961.62,29197395.55,22302844.31,44148950.73,27455583.19,96394.88,-689731.56,286077.75,27523433.93,6160849.51,-49491212.51,-11139666.666666666,-50747965.06,7211284.54,1730867.61,-1177720.86,4790690.83,21112791.86,21112791.86,-36718643.82909091,-3413269.4,4694022.61,4790690.83,96668.22,1329357771.8285713,-21908231.58,111025991.41,21908231.58,-3563973.64,44052555.85,-13462704.24,-102677132.29,-689731.56,286077.75,27523433.93,-102677132.29,1
STARK.BK^I24,2014-12-31,-45736592.65,-26968737.28,71643690.82,7919040.68,6857401.57,-1061639.11,81558330.65,-90445936.9,26398427.72,0.0,48616882.0,30677966.75,-13186.03,44709344.25,67595353.4,22952665.87,50349872.83,22691673.82,790888.72,4199574.02,349332.96,22886009.15,8132601.36,-10112736.19,-11139666.666666666,-75516089.03,-22274401.82,1634756.39,-1466379.51,8979801.98,21698164.77,21698164.77,0.0,-570309.56,4700262.95,8979801.98,4279539.03,1329357771.8285713,-27113861.68,75730743.68,27113861.68,-1061639.11,49558984.11,-23518138.37,-82192613.18,4199574.02,349332.96,22886009.15,-76414559.4,1
STARK.BK^I24,2013-12-31,-6797286.74,-76873859.3,80048607.82,11541578.9,7919040.68,-3622538.22,45699206.99,-60653623.67,63435516.95,-449303.06,79063700.72,76811053.5,-747951.07,53856336.93,71464325.25,19354172.48,43534194.42,17428742.0,126327.28,1522103.01,168985.77,17607988.32,-14784683.65,27118235.5,-11139666.666666666,-21484665.31,-61298356.89,-363258.85,752391.48,32547742.21,44263311.29,44263311.29,-449303.06,-12989039.29,19172205.66,32547742.21,13375536.55,1329357771.8285713,-17586130.21,96649830.93,17586130.21,-3622538.22,43407867.14,8830897.03,-85467254.14,1522103.01,168985.77,17607988.32,-83608340.24,1
STARK.BK^I24,2012-12-31,8486476.78,-28325473.37,23238400.03,8142175.46,11541578.9,3399403.44,66050948.61,-79714404.07,28236217.71,-33017351.393846154,19081108.84,37879585.19,-6235.72,88200880.85,102792244.69,16465510.59,40968288.06,14219548.05,447027.01,-1927531.54,190861.04,14591363.84,10869348.22,34622903.5,-11139666.666666666,-62304600.93,-38832467.75,1372193.2,1745473.55,24453635.45,13425949.74,13425949.74,-36718643.82909091,-89255.66,14810267.97,24453635.45,9643367.48,2668411.04,-9988448.39,29069557.23,12656859.43,3399403.44,40521261.05,-668632.09,-34194108.47,-1927531.54,190861.04,14591363.84,-29393108.41,1
STARK.BK^I24,2011-12-31,4522605.77,-53671025.0,51130858.23,6159736.0,8142175.0,1982439.0,42713859.63,-33951730.96,53802223.0,224413.94,55930858.23,53802223.0,0.0,38474336.73,50142071.73,14082526.32,38135737.16,12046761.0,0.0,427857.0,188573.0,11667735.0,-7468638.53,7667496.1,-11139666.666666666,7542890.47,-33919619.0,-84944.0,190852.26,31304483.0,22497740.0,22497740.0,224413.94,-93215.94,31304483.0,31304483.0,0.0,22321000.0,-1107434.03,57038292.26,23428434.03,1982439.0,38135737.16,6651241.0,-54079617.23,427857.0,188573.0,11667735.0,-49279617.23,1
STARK.BK^I24,2010-12-31,37482097.0,-37175142.0,1380841.0,4471941.0,6159736.0,1687796.0,53510789.49,-20366640.0,36064557.0,-27693.0,1380840.55,36251473.0,-92395.0,57848737.0,66141473.0,12558685.02,37318141.02,8126953.0,1911.0,2460197.0,324673.0,8292736.0,8158090.47,14766207.51,-11139666.666666666,36163791.0,-70091717.0,919147.0,401839.0,15690267.0,20561206.0,20561206.0,-27693.0,-1082892.0,15503351.0,15690267.0,186916.0,12858064.56,-5588951.44,6969791.99,18447016.0,1687796.0,37316230.02,2798380.55,1230624.0,2460197.0,324673.0,8292736.0,1230624.0,1
STARK.BK^I24,2009-12-31,38648000.0,-28105000.0,-6841000.0,768000.0,4472000.0,3702000.0,45586000.0,-22018000.0,31420000.0,-44000.0,-6841000.0,31620000.0,-200000.0,60666000.0,70069000.0,11081000.0,37193000.0,9096000.0,1074000.0,0.0,159000.0,9403000.0,-503000.0,24324000.0,-11139666.666666666,19173000.0,-46058000.0,1055000.0,1027000.0,5591000.0,26029000.0,26029000.0,-44000.0,3359000.0,5391000.0,5591000.0,200000.0,1329357771.8285713,-21120000.0,14279000.0,21120000.0,3702000.0,36119000.0,387000.0,7028000.0,0.0,159000.0,9403000.0,7028000.0,1
STARK.BK^I24,2008-12-31,49133000.0,-20694000.0,-28440000.0,771000.0,768000.0,-1000.0,72880000.0,93649000.0,20050000.0,1476000.0,-28440000.0,20050000.0,-416000.0,-44516000.0,-32767000.0,10997000.0,27810000.0,11997000.0,348000.0,2922000.0,127000.0,11749000.0,33489000.0,-102852000.0,-11139666.666666666,134650000.0,-92360000.0,3536000.0,-4430000.0,1936000.0,18114000.0,18114000.0,1476000.0,-2493000.0,1936000.0,1936000.0,0.0,500000.0,-29698000.0,1258000.0,30198000.0,-1000.0,27462000.0,643000.0,29083000.0,2922000.0,127000.0,11749000.0,29083000.0,1
STARK.BK^I24,2007-12-31,-12355000.0,-12720000.0,24474000.0,1371000.0,771000.0,-601000.0,56162000.0,-27234000.0,13441000.0,-349000.0,24474000.0,13441000.0,-497000.0,14879000.0,27096000.0,12177000.0,25777000.0,12671000.0,-3352000.0,3896000.0,287000.0,12217000.0,18211000.0,-25457000.0,-11139666.666666666,12511000.0,-21364000.0,4353000.0,-4334000.0,4064000.0,9377000.0,9377000.0,-349000.0,253000.0,4064000.0,4064000.0,2309714.4712500004,136941000.0,33888000.0,-9414000.0,103053000.0,-601000.0,29129000.0,-1322000.0,-25796000.0,3896000.0,287000.0,12217000.0,-25796000.0,1
STARK.BK^I24,2006-12-31,8745000.0,-3187000.0,-5464000.0,1278000.0,1371000.0,94000.0,85612000.0,-42195000.0,24247000.0,-5270000.0,4136000.0,24317000.0,-10884000.0,50940000.0,50940000.0,12540000.0,46505000.0,-406000.0,3352000.0,103207942.77625,406000.0,233667200.0625,50397000.0,-35078000.0,1256000.0,35778000.0,-57142000.0,-4375000.0,4413000.0,2563000.0,21754000.0,21754000.0,-5270000.0,1753000.0,2493000.0,2563000.0,70000.0,26580000.0,-8001000.0,12137000.0,34581000.0,94000.0,43153000.0,-11366000.0,-25172000.0,103207942.77625,406000.0,233667200.0625,-15572000.0,1
STARK.BK^I24,2005-12-31,-127492000.0,-24396000.0,152377000.0,790000.0,1278000.0,489000.0,68053000.0,-239190000.0,33855000.0,-33017351.393846154,8257000.0,33855000.0,3402000.0,111698000.0,111698000.0,9032000.0,30395000.0,-374000.0,75811550.63470589,103207942.77625,374000.0,233667200.0625,34630000.0,43271000.0,-15856000.0,-234823000.0,-12724000.0,-4943000.0,1426000.0,9064000.0,24791000.0,24791000.0,-36718643.82909091,4461000.0,9064000.0,9064000.0,2309714.4712500004,7000000.0,-18330000.0,26587000.0,25330000.0,489000.0,30395000.0,-153090000.0,-197347000.0,103207942.77625,374000.0,233667200.0625,-161347000.0,1
