Instrument,Date,Cash & Short Term Investments,Cash & Cash Equivalents,Loans & Receivables - Net - Short-Term,Loans & Receivables - Total,Accounts & Notes Receivable - Trade - Gross - Total,Receivables - Other - Total,Accounts & Notes Receivable - Trade - Net,Provision - Trade Accounts & Trade Notes Receivable,Trade Accounts & Trade Notes Receivable - Gross,Trade Accounts & Trade Notes Receivable - Net,Inventories - Total,Inventories - Other - Total,Inventories - Raw Materials,Investments - Long-Term,Investments - Total,Property Plant & Equipment - Net - Total,PPE - Accumulated Depreciation & Impairment - Total,PPE - excl Assets Leased Out - Accum Depr & Impair - Total,PPE - excluding Assets Leased Out - Net - Total,Property Plant & Equipment - Gross - Total,Buildings - Gross,Construction in Progress - Gross,Land & Buildings - Gross,Land/Improvements - Gross,Plant Machinery & Equipment - Gross,PPE - excluding Assets Leased Out - Gross,Property Plant & Equipment - Other - Gross,Property Plant & Equipment - Other - Net,Transportation Equipment - Gross,Intangible Assets - excluding Goodwill - Net - Total,Intangible Assets - Total - Net,Total Assets,Total Current Assets,Other Assets - Total,Other Current Assets - Total,Other Non-Current Assets - Total,Deferred Tax - Asset - Long-Term,Other Current Assets,Other Non-Current Assets,Restricted Accounts - Long-Term,Total Non-Current Assets,Payables & Accrued Expenses,Trade Accounts Payable & Accruals - Short-Term,Trade Account Payables - Total,Accounts Payable,Accrued Expenses,Accrued Expenses - Short-Term,Trade Accounts & Trade Notes Payable - Short-Term,Debt - Long-Term - Total,Debt - Total,Short-Term Debt & Current Portion of Long-Term Debt,Capitalized Lease Obligations - Long-Term,Capitalized Leases - Current Portion,Current Portion of Long-Term Debt excl Capitalized Leases,Current Portion of Long-Term Debt incl Capitalized Leases,Debt - Non-Convertible - Long-Term,Long-Term Debt excluding Capitalized Leases,Short-Term Banking Borrowings excl Collateralized Financing,Short-Term Debt & Notes Payable,Total Current Liabilities,Total Liabilities,Total Liabilities & Equity,Other Current Liabilities - Total,Other Non-Current Liabilities - Total,Total Non-Current Liabilities,Income Taxes - Payable - Long-Term & Short-Term,Income Taxes - Payable - Short-Term,Other Current Liabilities,Other Non-Current Liabilities,Other Payables,Post Employment Benefits - Pension & Other - Long-Term,Provisions - Long-Term,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Shareholders' Equity - Attributable to Parent ShHold - Total,Common Equity - Total,Retained Earnings - Total,Common Equity - Contributed,Common Equity Attributable to Parent Shareholders,Common Stock - Additional Paid in Capital,Common Stock - Addnl Paid in Capital incl Option Reserve,Common Stock - Issued & Paid,Equity - Non-Contributed - Reserves & Retained Earnings,Legal Statutory & Appropriated Reserves,Minority Interest - Equity,Common Shares - Issued - Total,Common Shares - Outstanding - Total,Common Shares - Treasury - Total,Asset Allocation Factor - Issue Specific,Common Shares - Authorized - Issue Specific,Common Shares - Issued - Issue Specific,Common Shares - Outstanding - Issue Specific,Common Shares - Treasury - Issue Specific,Cash & Cash Equivalents - Total,Cash & Short Term Investments - Total,Cash Short Term Investments & Accounts Receivable - Total,Current Assets excl CFh & Short Term Investments - Total,Current Liabilities excluding Current Debt - Total,Debt including Preferred Equity & Minority Interest - Total,Interest Bearing Liabilities - Total,Minority Interest - Total,Other Short-Term & Long-Term Assets - Total,Other Short-Term & Long-Term Liabilities - Total,Provision for Doubtful Accounts & Notes Receivable - Total,Provisions - Total,Trade Accounts & Trade Notes Receivable - Net - Total,Unearned Revenue - Total,Total Available Funds,Total Book Capital,Total Capital,Total Current Assets excluding Total Inventories,Total Debt Excluding Islamic,Total Fixed Assets - Net,Total Long Term Capital,Accruals - Short-Term,Asset Accruals,Book Value excluding Other Equity,Cash – Intermediate,Cash & Securities,Cash & Short Term Investments - Net of Debt,Current Portion of LT Debt incl Cap Leases & Hybrid Fin,Debt including Finance and Operating Lease Liabilities,Finance and Operating Lease Liabilities - Total,Investments - Permanent,Net Book Capital,Net Debt,Net Debt Including Preferred Equity & Minority Interest,Net Operating Assets,Shareholders Equity - Common,Tangible Book Value,Tangible Book Value excluding Other Equity,Tangible Total Equity,Working Capital,Working Capital - Non-Cash,Working Capital excluding Other Current Assets & Liabilities,Target
KC.BK,2014-12-31,7151687.0,7151687.0,50073917.39272726,39444116.439333335,0.0,63936741.5,5157634.857142857,0.0,0.0,3931915.932,2221046092.0,0.0,2221046092.0,115819863.28,0.0,360162862.0,55324866.0,55324866.0,360162862.0,415487728.0,0.0,229103.0,354269922.0,351526971.0,46623211.0,415487728.0,14365492.0,1944194.0,36658128.0,689694.411,689694.411,2659028546.0,2242564832.0,70667905.0,14367053.0,56300852.0,5007126.0,14367053.0,1420617.0,49873109.0,416463714.0,175386943.0,175386943.0,155573096.0,155573096.0,19813847.0,19813847.0,155573096.0,401029379.0,1020666051.0,619636672.0,277212.0,112507.0,135758000.0,135870507.0,400752167.0,400752167.0,483766165.0,483766165.0,861645773.0,1273662215.0,2659028546.0,61765143.0,10987063.0,412016442.0,4857015.0,4857015.0,30917416.0,9934453.295555554,7727500.0,10987063.0,10987063.0,1385366331.0,1385366331.0,1385366331.0,415347051.0,970019280.0,1385366331.0,95019280.0,95019280.0,875000000.0,415347051.0,102294492.0,0.0,875000000.0,875000000.0,0.0,1.0,1100000000.0,875000000.0,875000000.0,0.0,7151687.0,7151687.0,71836441.636,2235413145.0,242009101.0,1020666051.0,1020666051.0,0.0,20794796.0,61765143.0,0.0,10987063.0,3931915.932,30847727.0,1797382773.0,2406032382.0,2406032382.0,21518740.0,1020666051.0,416463714.0,1797382773.0,1373767372.0,2651876859.0,1385366331.0,7151687.0,0.0,-1013514364.0,135870507.0,1020666051.0,389719.0,115819863.28,2398880695.0,1013514364.0,1013514364.0,2398880695.0,1385366331.0,1385366331.0,1385366331.0,1385366331.0,1380919059.0,1373767372.0,1428317149.0,1
KC.BK,2013-12-31,39346947.0,39346947.0,50073917.39272726,2249665.0,0.0,63936741.5,5157634.857142857,0.0,0.0,3931915.932,2184356016.0,0.0,2184356016.0,115819863.28,105290784.8,262612657.0,52228000.0,52228000.0,262612657.0,314840657.0,0.0,229103.0,255449928.0,253136928.0,45653000.0,314840657.0,13737729.0,2036729.0,35863000.0,689694.411,689694.411,2540640435.0,2234716263.0,52075150.0,11013300.0,41061850.0,4608762.0,11013300.0,1279979.0,35173109.0,305924172.0,157689428.0,157689428.0,143936428.0,143936000.0,13753000.0,13753000.0,143936428.0,363599420.0,926723884.0,563124464.0,0.0,0.0,166508163.0,166508163.0,363599420.0,363599420.0,396616301.0,396616301.0,778227968.0,1156159009.0,2540640435.0,57192303.0,14331621.0,377931041.0,221773.0,221773.0,29729764.0,9934453.295555554,7727500.0,14331621.0,14331621.0,1384481426.0,1384481426.0,1384481426.0,414462146.0,970019280.0,1384481426.0,95019280.0,95019280.0,875000000.0,414462146.0,100926656.0,0.0,875000000.0,875000000.0,0.0,1.0,1100000000.0,875000000.0,875000000.0,0.0,39346947.0,39346947.0,71836441.636,2195369316.0,215103504.0,926723884.0,926723884.0,0.0,16902041.0,57192303.0,0.0,14331621.0,3931915.932,27462539.0,1762412467.0,2311205310.0,2311205310.0,50360247.0,926723884.0,303674507.0,1762412467.0,1417141348.0,2499043823.0,1384481426.0,201000.0,105290784.8,-887376937.0,166508163.0,926723884.0,0.0,115819863.28,2271858363.0,887376937.0,887376937.0,2271858363.0,1384481426.0,1384481426.0,1384481426.0,1384481426.0,1456488295.0,1417141348.0,1502667298.0,1
KC.BK,2012-12-31,28754036.0,28754036.0,50073917.39272726,4504246.0,0.0,63936741.5,5157634.857142857,0.0,0.0,3931915.932,2028825491.0,0.0,2028825491.0,115819863.28,105290784.8,267629762.0,49101000.0,49101000.0,267629762.0,316730762.0,0.0,229103.0,261607768.0,260180768.0,42215000.0,316730762.0,12907994.0,1859994.0,32683000.0,689694.411,689694.411,2384758728.0,2080595169.0,55045193.0,23015642.0,32029551.0,5673939.0,23015642.0,1351229.0,25004383.0,304163559.0,315366411.0,315366411.0,304839411.0,304839000.0,10527000.0,10527000.0,304839411.0,44049925.0,622281934.0,578232009.0,14239960.91125,1641387.68375,101275434.0,101275434.0,44049925.0,44049925.0,476956575.0,476956575.0,936597252.0,993678218.0,2384758728.0,42998832.0,13031041.0,57080966.0,1682638.958181818,1682638.958181818,26746219.0,9934453.295555554,7727500.0,13031041.0,13031041.0,1391080510.0,1391080510.0,1391080510.0,421061230.0,970019280.0,1391080510.0,95019280.0,95019280.0,875000000.0,421061230.0,100042539.0,0.0,875000000.0,875000000.0,0.0,1.0,1100000000.0,875000000.0,875000000.0,0.0,28754036.0,28754036.0,71836441.636,2051841133.0,358365243.0,622281934.0,622281934.0,0.0,30040810.0,42998832.0,0.0,13031041.0,3931915.932,16252613.0,1448161476.0,2013362444.0,2013362444.0,51769678.0,622281934.0,299659313.0,1448161476.0,1115243881.0,2351500446.0,1391080510.0,202000.0,105290784.8,-593527898.0,101275434.0,622281934.0,15881348.595,115819863.28,1984608408.0,593527898.0,593527898.0,1984608408.0,1391080510.0,1391080510.0,1391080510.0,1391080510.0,1143997917.0,1115243881.0,1163981107.0,1
KC.BK,2011-12-31,41873478.0,41873478.0,50073917.39272726,6970060.0,0.0,63936741.5,5157634.857142857,0.0,0.0,3931915.932,2216720672.0,0.0,2216720672.0,115819863.28,105290784.8,269233318.0,46288000.0,46288000.0,269233318.0,315521318.0,0.0,229103.0,261607768.0,260180768.0,41991000.0,315521318.0,11922550.0,1446550.0,32605000.0,689694.411,689694.411,2573144502.0,2267142245.0,38346974.0,8548095.0,29798879.0,3543067.0,8548095.0,1251429.0,25004383.0,306002257.0,338301937.0,338301937.0,338301937.0,338301937.0,14697949.0,14697949.0,338301937.0,233426809.0,824167384.0,590740575.0,14239960.91125,1641387.68375,133784000.0,133784000.0,233426809.0,233426809.0,456956575.0,456956575.0,977790791.0,1222754936.0,2573144502.0,48748279.0,11537336.0,244964145.0,1682638.958181818,1682638.958181818,30036248.0,9934453.295555554,7727500.0,11537336.0,11537336.0,1350389566.0,1350389566.0,1350389566.0,380370286.0,970019280.0,1350389566.0,95019280.0,95019280.0,875000000.0,380370286.0,100042539.0,0.0,875000000.0,875000000.0,0.0,1.0,1100000000.0,875000000.0,875000000.0,0.0,41873478.0,41873478.0,71836441.636,2225268767.0,387050216.0,824167384.0,824167384.0,0.0,13342591.0,48748279.0,0.0,11537336.0,3931915.932,18712031.0,1595353711.0,2174556950.0,2174556950.0,50421573.0,824167384.0,299032197.0,1595353711.0,1247477976.0,2524300964.0,1350389566.0,41873478.0,105290784.8,-782293906.0,133784000.0,824167384.0,15881348.595,115819863.28,2132683472.0,782293906.0,782293906.0,2132683472.0,1350389566.0,1350389566.0,1350389566.0,1350389566.0,1289351454.0,1247477976.0,1329551638.0,1
KC.BK,2010-12-31,34508024.0,34508024.0,50073917.39272726,8520074.0,0.0,63936741.5,5157634.857142857,0.0,0.0,3931915.932,2296284615.0,0.0,2296284615.0,115819863.28,105290784.8,268635132.0,46171000.0,46171000.0,268635132.0,314806132.0,0.0,229103.0,261607768.0,260180768.0,42280000.0,314806132.0,10918364.0,1383364.0,32974000.0,689694.411,689694.411,2631338725.0,2337314733.0,23390880.0,6522094.0,16868786.0,4641989.075454545,6522094.0,1241429.0,15627357.0,294023992.0,312810347.0,312810347.0,312810347.0,312810347.0,14697949.0,14697949.0,312810347.0,316375674.0,772304698.0,455929024.0,155834.0,230000.0,118742449.0,118972449.0,316219840.0,316219840.0,336956575.0,336956575.0,905892823.0,1233105323.0,2631338725.0,137153452.0,10836826.0,327212500.0,1682638.958181818,1682638.958181818,125714173.0,9934453.295555554,14204000.0,10836826.0,10836826.0,1398233402.0,1398233402.0,1398233402.0,428214122.0,970019280.0,1398233402.0,95019280.0,95019280.0,875000000.0,428214122.0,100042539.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,34508024.0,34508024.0,71836441.636,2302806709.0,449963799.0,772304698.0,772304698.0,0.0,7763523.0,137153452.0,0.0,10836826.0,3931915.932,11439279.0,1725445902.0,2170538100.0,2170538100.0,41030118.0,772304698.0,285503918.0,1725445902.0,1396913886.0,2588310627.0,1398233402.0,200000.0,105290784.8,-737796674.0,118972449.0,772304698.0,385834.0,115819863.28,2136030076.0,737796674.0,737796674.0,2136030076.0,1398233402.0,1398233402.0,1398233402.0,1398233402.0,1431421910.0,1396913886.0,1562053268.0,1
KC.BK,2009-12-31,78246249.0,78246249.0,28124932.0,28124932.0,0.0,28124932.0,5157634.857142857,0.0,0.0,3931915.932,2357703271.0,0.0,1955683545.0,115819863.28,105290784.8,269787221.0,41798152.0,41798152.0,269787221.0,311585373.0,0.0,229103.0,260180768.0,260180768.0,39377985.0,311585373.0,12026620.0,6494411.738125,30201871.0,689694.411,689694.411,2782802456.0,2471068708.0,48940783.0,6994256.0,41946527.0,4641989.075454545,6994256.0,27858448.0,14088079.0,311733748.0,452162317.0,452162317.0,452162317.0,452162317.0,14697949.0,14697949.0,452162317.0,103231582.0,721445912.0,618214330.0,387163.0,388197.0,148188325.0,148576522.0,102844419.0,102844419.0,469637808.0,469637808.0,1240107480.0,1343339062.0,2782802456.0,167861730.0,16970603.203333333,103231582.0,1869103.0,1869103.0,134772171.0,9934453.295555554,7727500.0,8744100.631333333,11009931.226,1439463394.0,1439463394.0,1439463394.0,469444114.0,970019280.0,1439463394.0,95019280.0,95019280.0,875000000.0,469444114.0,100042539.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,78246249.0,78246249.0,71836441.636,2392822459.0,621893150.0,721445912.0,721445912.0,0.0,34852704.0,167861730.0,0.0,11009931.226,3931915.932,33089559.0,1542694976.0,2160909306.0,2160909306.0,113365437.0,721445912.0,311733748.0,1542694976.0,1152714979.0,2704556207.0,1439463394.0,78246249.0,105290784.8,-643199663.0,148576522.0,721445912.0,775360.0,115819863.28,2082663057.0,643199663.0,643199663.0,2082663057.0,1439463394.0,1439463394.0,1439463394.0,1439463394.0,1230961228.0,1152714979.0,1391828702.0,1
KC.BK,2008-12-31,47128000.0,47128000.0,45188000.0,45188000.0,0.0,44065000.0,1123000.0,0.0,0.0,1123000.0,2532855000.0,0.0,2109026000.0,115819863.28,105290784.8,288892000.0,38436668.666666664,38436668.666666664,288892000.0,336859218.8888889,0.0,229103.0,286076546.8888889,285039107.8888889,39322355.11111111,336859218.8888889,11434861.0,14288000.0,30758555.444444444,689694.411,689694.411,2943738000.0,2637611000.0,29675000.0,12440000.0,17235000.0,4641989.075454545,12440000.0,4517000.0,12718000.0,306127000.0,412863000.0,412863000.0,412863000.0,412863000.0,14697949.0,14697949.0,412863000.0,274672000.0,886548000.0,611876000.0,759000.0,819000.0,194141000.0,194960000.0,273913000.0,273913000.0,416916000.0,416916000.0,1240028000.0,1514700000.0,2943739000.0,215289000.0,16970603.203333333,274672000.0,1682638.958181818,1682638.958181818,157401000.0,9934453.295555554,7727500.0,8744100.631333333,11009931.226,1429039000.0,1429039000.0,1429039000.0,459020000.0,970019000.0,1429039000.0,95019000.0,95019000.0,875000000.0,459020000.0,99277000.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,47128000.0,47128000.0,48251000.0,2590483000.0,628152000.0,886548000.0,886548000.0,0.0,16957000.0,215289000.0,0.0,11009931.226,1123000.0,57888000.0,1703711000.0,2315587000.0,2315587000.0,104756000.0,886548000.0,306127000.0,1703711000.0,1350455000.0,2896610000.0,1429039000.0,47128000.0,105290784.8,-839420000.0,194960000.0,886548000.0,1578000.0,115819863.28,2268459000.0,839420000.0,839420000.0,2268459000.0,1429039000.0,1429039000.0,1429039000.0,1429039000.0,1397583000.0,1350455000.0,1600432000.0,1
KC.BK,2007-12-31,66908000.0,66908000.0,86655000.0,86655000.0,0.0,78311000.0,8344000.0,0.0,0.0,8344000.0,2424563000.0,0.0,2028355000.0,115819863.28,105290784.8,325239000.0,26787000.0,26787000.0,325239000.0,352026000.0,0.0,229103.0,305823000.0,305823000.0,34796000.0,352026000.0,11407000.0,6494411.738125,26401000.0,689694.411,689694.411,2973980000.0,2590614000.0,70615000.0,12488000.0,58127000.0,4641989.075454545,12488000.0,38183000.0,19944000.0,383366000.0,484940000.0,484940000.0,484940000.0,484940000.0,14697949.0,14697949.0,484940000.0,196916000.0,1024687000.0,827771000.0,872000.0,1162000.0,209593000.0,210755000.0,196044000.0,196044000.0,617016000.0,617016000.0,1383536000.0,1580452000.0,2973981000.0,70825000.0,16970603.203333333,196916000.0,1682638.958181818,1682638.958181818,41248000.0,9934453.295555554,9392000.0,8744100.631333333,11009931.226,1393529000.0,1393529000.0,1393529000.0,423510000.0,970019000.0,1393529000.0,95019000.0,95019000.0,875000000.0,423510000.0,96189000.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,66908000.0,66908000.0,75252000.0,2523706000.0,555765000.0,1024687000.0,1024687000.0,0.0,50671000.0,70825000.0,0.0,11009931.226,8344000.0,29577000.0,1590445000.0,2418216000.0,2418216000.0,166051000.0,1024687000.0,383366000.0,1590445000.0,1140170000.0,2907072000.0,1393529000.0,66908000.0,105290784.8,-957779000.0,210755000.0,1024687000.0,2034000.0,115819863.28,2351308000.0,957779000.0,957779000.0,2351308000.0,1393529000.0,1393529000.0,1393529000.0,1393529000.0,1207078000.0,1140170000.0,1265415000.0,1
KC.BK,2006-12-31,59287000.0,59287000.0,167479000.0,167479000.0,0.0,155336000.0,12143000.0,0.0,0.0,12143000.0,2142188000.0,0.0,1829964000.0,115819863.28,105290784.8,331782000.0,18103000.0,18103000.0,331782000.0,349885000.0,0.0,229103.0,305823000.0,305823000.0,33322000.0,349885000.0,10740000.0,6494411.738125,25950000.0,689694.411,689694.411,2738331000.0,2386617000.0,37595000.0,17663000.0,19932000.0,4641989.075454545,17663000.0,1000000.0,18932000.0,351714000.0,345954000.0,345954000.0,345954000.0,345954000.0,14697949.0,14697949.0,345954000.0,292227000.0,934713000.0,642486000.0,14239960.91125,1641387.68375,259986000.0,259986000.0,292227000.0,292227000.0,382500000.0,382500000.0,1055157000.0,1347384000.0,2738332000.0,66717000.0,16970603.203333333,292227000.0,1682638.958181818,1682638.958181818,36581000.0,9934453.295555554,4360000.0,8744100.631333333,11009931.226,1390948000.0,1390948000.0,1390948000.0,420929000.0,970019000.0,1390948000.0,95019000.0,95019000.0,875000000.0,420929000.0,93654000.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,59287000.0,59287000.0,71430000.0,2327330000.0,412671000.0,934713000.0,934713000.0,0.0,18663000.0,66717000.0,0.0,11009931.226,12143000.0,30136000.0,1683175000.0,2325661000.0,2325661000.0,244429000.0,934713000.0,351714000.0,1683175000.0,1272173000.0,2679044000.0,1390948000.0,59287000.0,105290784.8,-875426000.0,259986000.0,934713000.0,15881348.595,115819863.28,2266374000.0,875426000.0,875426000.0,2266374000.0,1390948000.0,1390948000.0,1390948000.0,1390948000.0,1331460000.0,1272173000.0,1380514000.0,1
KC.BK,2005-12-31,57148000.0,57148000.0,209513000.0,209513000.0,0.0,195657000.0,13856000.0,0.0,0.0,13856000.0,1926695000.0,0.0,1645317000.0,115819863.28,105290784.8,330721000.0,10129000.0,10129000.0,330721000.0,340850000.0,0.0,229103.0,308319000.0,308319000.0,27643000.0,340850000.0,4888000.0,6494411.738125,23491000.0,689694.411,689694.411,2569757000.0,2220364000.0,45680000.0,27008000.0,18672000.0,4641989.075454545,27008000.0,12144962.337368421,18672000.0,349393000.0,340659000.0,340659000.0,340659000.0,340659000.0,14697949.0,14697949.0,340659000.0,0.0,834952000.0,834952000.0,14239960.91125,1641387.68375,399952000.0,399952000.0,0.0,0.0,435000000.0,435000000.0,1240638000.0,1240638000.0,2569758000.0,65027000.0,16970603.203333333,0.0,1682638.958181818,1682638.958181818,26645000.0,9934453.295555554,2954000.0,8744100.631333333,11009931.226,1329120000.0,1329120000.0,1329120000.0,359101000.0,970019000.0,1329120000.0,95019000.0,95019000.0,875000000.0,359101000.0,87500000.0,0.0,875000000.0,875000000.0,0.0,1.0,2835546085.5,875000000.0,875000000.0,0.0,57148000.0,57148000.0,71004000.0,2163216000.0,405686000.0,834952000.0,834952000.0,0.0,27008000.0,65027000.0,0.0,11009931.226,13856000.0,38382000.0,1329120000.0,2164072000.0,2164072000.0,293669000.0,834952000.0,349393000.0,1329120000.0,922578000.0,2512609000.0,1329120000.0,57148000.0,105290784.8,-777804000.0,399952000.0,834952000.0,15881348.595,115819863.28,2106924000.0,777804000.0,777804000.0,2106924000.0,1329120000.0,1329120000.0,1329120000.0,1329120000.0,979726000.0,922578000.0,1017745000.0,1
GSTEEL.BK,2024-12-31,200959488.0,199843953.0,0.0,0.0,1969812549.4166667,0.0,190491138.2,1047465800.0,1969812549.4166667,0.0,1581158412.0,-334674287.1666667,2868139082.3333335,361114081.0,362229616.0,5960823116.0,27132185287.583332,27132185287.583332,5960823116.0,56016907580.333336,7432995842.666667,12923599021.666666,8811350698.166666,1378354855.5,33762729490.833332,56016907580.333336,519228369.6666667,5957106027.0,15366938.0,12859756.0,12859756.0,8398668147.0,2038854694.0,281753294.0,256736794.0,25016500.0,0.0,-88320187.5,25016500.0,338163090.6666667,6359813453.0,312822302.0,189045634.0,309781982.0,5380217757.176471,3040320.0,769875000.0,189045634.0,1159949372.0,6780867766.0,5620918394.0,2006524.0,1823017.0,1115245377.0,1117068394.0,1157942848.0,1157942848.0,4503850000.0,4503850000.0,6827018901.0,8218291422.0,8398668147.0,1017054873.0,107546481.0,1391272521.0,35584715.0,35584715.0,1014252228.0,1381336.3333333333,2457653426.375,107546481.0,107546481.0,180376725.0,180376025.0,180376025.0,-25800183744.0,28488867289.0,180376025.0,-23485025439.47059,-116154959871.0,144643827160.0,-28308491264.0,749216864.117647,700.0,28928765432.0,28928765432.0,0.0,1.0,31611951028.0,28928765432.0,28928765432.0,0.0,199843953.0,200959488.0,200959488.0,1837895206.0,1206100507.0,6780868466.0,6780867766.0,700.0,281753294.0,1017054873.0,1047465800.0,107546481.0,0.0,2802645.0,1571649246.0,6961243791.0,6961244491.0,457696282.0,6780867766.0,6359813453.0,1571649246.0,-4988008160.0,8198824194.0,2688683545.0,425130352.9411765,362229616.0,-6579908278.0,1117068394.0,6780867766.0,3829541.0,361114081.0,6760285003.0,6579908278.0,6579908978.0,6760285003.0,180376025.0,167516269.0,2675823789.0,167516969.0,-4788164207.0,-4989123695.0,-4027846128.0,1
GSTEEL.BK,2023-12-31,527066327.0,522827295.0,25042238.0,25042238.0,1969812549.4166667,0.0,190491138.2,1047465800.0,1969812549.4166667,25042238.0,1170801269.0,-334674287.1666667,2868139082.3333335,505559714.0,509798746.0,5871495549.0,27132185287.583332,27132185287.583332,26591027740.125,56016907580.333336,7432995842.666667,12923599021.666666,8811350698.166666,1378354855.5,33762729490.833332,56016907580.333336,519228369.6666667,2032109421.4375,15366938.0,1366924.0,1366924.0,8502129943.0,1843206319.0,400797922.0,120296485.0,280501437.0,0.0,-88320187.5,280501437.0,338163090.6666667,6658923624.0,794992824.0,129259136.0,710620441.0,5380217757.176471,84372383.0,769875000.0,129259136.0,579498690.0,4756382071.0,4176883381.0,634370.0,2741792.0,770291589.0,773033381.0,578864320.0,578864320.0,3403850000.0,3403850000.0,5065663023.0,6421834291.0,8502129943.0,759520506.0,110938890.0,1356171268.0,35584715.0,35584715.0,683701708.0,1381336.3333333333,2457653426.375,110938890.0,110938890.0,2080295652.0,2080294952.0,2080294952.0,-24044710450.0,28488867289.0,2080294952.0,-23485025439.47059,-116154959871.0,144643827160.0,-26408572337.0,749216864.117647,700.0,28928765432.0,28928765432.0,0.0,1.0,31611951028.0,28928765432.0,28928765432.0,0.0,522827295.0,527066327.0,552108565.0,1316139992.0,888779642.0,4756382771.0,4756382071.0,700.0,400797922.0,759520506.0,1047465800.0,110938890.0,25042238.0,75818798.0,3436466920.0,6836677023.0,6836677723.0,672405050.0,4756382071.0,6658923624.0,3436466920.0,-3745283999.0,7979302648.0,4444156839.0,425130352.9411765,509798746.0,-4229315744.0,773033381.0,4756382071.0,3376162.0,505559714.0,6309611396.0,4229315744.0,4229316444.0,6309611396.0,2080294952.0,2078928028.0,4442789915.0,2078928728.0,-3222456704.0,-3749523031.0,-2583232683.0,1
GSTEEL.BK,2022-12-31,773389563.0,764688392.0,46082281.0,46082281.0,1969812549.4166667,286885704.6875,190491138.2,1047465800.0,1969812549.4166667,46082281.0,1925934410.0,-334674287.1666667,2868139082.3333335,842599523.0,851300694.0,6192517543.0,27132185287.583332,27132185287.583332,26591027740.125,56016907580.333336,7432995842.666667,12923599021.666666,8811350698.166666,1378354855.5,33762729490.833332,56016907580.333336,519228369.6666667,2032109421.4375,15366938.0,995260.0,995260.0,10356748398.0,3034247626.0,575229818.0,288841372.0,286388446.0,0.0,-88320187.5,286388446.0,338163090.6666667,7322500772.0,1840123473.0,327789135.0,1735709262.0,5380217757.176471,104414211.0,769875000.0,327789135.0,602476859.0,3755554061.0,3153077202.0,3376162.0,2965378.0,746261824.0,749227202.0,599100697.0,599100697.0,2403850000.0,2403850000.0,4524160098.0,6918321383.0,10356748398.0,1043293761.0,279350088.0,2394161285.0,0.0,0.0,873628923.0,1381336.3333333333,2457653426.375,106375743.0,279350088.0,3438427015.0,3438426315.0,3438426315.0,-23023618896.0,28488867289.0,3438426315.0,-23485025439.47059,-116154959871.0,144643827160.0,-25050440974.0,749216864.117647,700.0,28928765432.0,28928765432.0,0.0,1.0,31611951028.0,28928765432.0,28928765432.0,0.0,764688392.0,773389563.0,819471844.0,2260858063.0,1371082896.0,3755554761.0,3755554061.0,700.0,575229818.0,1043293761.0,1047465800.0,416891668.0,46082281.0,32123258.0,5832588300.0,7193980376.0,7193981076.0,1108313216.0,3755554061.0,7322500772.0,5832588300.0,-2254600864.0,9592060006.0,5465248393.0,425130352.9411765,851300694.0,-2982164498.0,749227202.0,3755554061.0,6341540.0,842599523.0,6420591513.0,2982164498.0,2982165198.0,6420591513.0,3438426315.0,3437431055.0,5464253133.0,3437431755.0,-1489912472.0,-2263302035.0,-735460083.0,1
